id_Artigo,DescArtigo,Dimensao,StockAtual,Tipo
15539,ARRANT,MIGRACAO,0,OUTROS
15540,RENOUNCES,38,0,OUTROS
15541,SCORINGS,39,0,OUTROS
15542,LASCARS,40,0,OUTROS
15543,DEMINERALIZES,41,0,OUTROS
15544,SEVIGLI,42,0,OUTROS
15545,CRUZADOS,43,0,OUTROS
15546,HEXARCHIES,44,0,OUTROS
15547,SAILBOAT,45,0,OUTROS
15548,STEVEDORING,46,0,OUTROS
15549,REDID,47,0,OUTROS
15550,PINPOINTING,48,0,OUTROS
15552,VERIFIES,39,0,OUTROS
15553,ELECTION,40,0,OUTROS
15554,OLFACTOLOGY,41,0,OUTROS
15555,ASSUAGEMENT,42,0,OUTROS
15556,BLESSINGS,43,0,OUTROS
15557,ARMORISTS,44,0,OUTROS
15558,APPALOOSA,45,0,OUTROS
15559,CADMIUM,46,0,OUTROS
15560,ANAGRAMMATICALLY,47,0,OUTROS
15561,ACIDOSIS,MIGRACAO,0,OUTROS
15563,UNHANDIER,39,0,Flex
15564,STERNUTATE,40,0,Flex
15565,INCAPACITY,41,0,Flex
15566,RADIOGRAPHICALLY,42,0,Flex
15567,DROOPING,43,0,Flex
15568,LICHTING,44,0,Flex
15569,CATAMOUNTS,45,0,Flex
15570,RESORCINOL,46,0,Flex
15571,MISSING,47,0,Flex
15573,LEAGUED,36,0,Flex
15574,CHOPPIER,37,0,Flex
15575,SPECIALIZES,38,0,Flex
15576,SASSWOOD,39,0,Flex
15577,CLOWNISH,40,0,Flex
15578,CONTRACTING,41,0,Flex
15579,IRONES,42,0,Flex
15580,SUBCONCEPT,43,0,Flex
15581,AUTHORING,44,0,Flex
15582,IMPACTIVE,46,0,Flex
15583,ARRIS,47,0,Flex
15584,BOWSPRIT,48,0,Flex
15586,AGERATUMS,35,0,Flex
15587,PAUSING,36,0,Flex
15588,CULTURIZE,37,0,Flex
15589,VASAL,38,0,Flex
15590,ADUMBRATION,39,0,Flex
15591,UNEXCEPTIONABLY,40,0,Flex
15592,WITHOUTDOORS,41,0,Flex
15593,OPPOSED,42,0,Flex
15594,AGONE,43,0,Flex
15595,REHEMS,44,0,Flex
15596,BASSOON,45,0,Flex
15597,MISMATE,46,0,Flex
15598,HATBAND,47,0,Flex
15599,GRANTORS,48,0,Flex
15600,MAGICALIZES,49,0,Flex
15601,CHANTOR,50,0,Flex
15602,ENCOURAGED,51,0,Flex
15603,RECUSANCY,52,0,Flex
15605,BRUISER,39,0,Flex
15606,PLATER,40,0,Flex
15607,LOANING,41,0,Flex
15608,CENSORIAL,42,0,Flex
15609,SAPROPHYTE,43,0,Flex
15610,EPICURES,44,0,Flex
15611,UNEMBARRASSED,45,0,Flex
15612,SYNONYMICON,46,0,Flex
15613,ORTHOEPICALLY,47,0,Flex
15615,VORTICAL,39,0,Flex
15616,OUTBOXING,40,0,Flex
15617,PREACHY,41,0,Flex
15618,STREAM,42,0,Flex
15619,TRANQUILITY,43,0,Flex
15620,HYDRATES,44,0,Flex
15621,BILLIARD,45,0,Flex
15622,BAGGAGE,46,0,Flex
15623,METAMATHEMATICAL,47,0,Flex
15625,SINUSITIS,39,0,Flex
15626,MOTHERERS,40,0,Flex
15627,ECHELONS,41,0,Flex
15628,JUROR,42,0,Flex
15629,IMPRINTED,43,0,Flex
15630,ROUTINES,44,0,Flex
15631,DEVILTRY,45,0,Flex
15632,SCHMELZE,46,0,Flex
15633,SNOWCAPS,47,0,Flex
15635,REEDIFY,36,0,Flex
15636,SEERESSES,37,0,Flex
15637,READING,38,0,Flex
15638,BASOPHILIC,39,0,Flex
15639,WORKUPS,40,0,Flex
15640,ERUPTIBLE,41,0,Flex
15641,MILKINESS,42,0,Flex
15642,LOAMED,43,0,Flex
15643,INSALUBRIOUS,44,0,Flex
15644,PROMULGES,45,0,Flex
15645,BETWEENTIMES,46,0,Flex
15646,BATHYSCAPHE,47,0,Flex
15648,FLATWISE,36,0,Flex
15649,ARGUFIERS,37,0,Flex
15650,CENTRICITY,38,0,Flex
15651,HYPERSENSITIVITIES,39,0,Flex
15652,QUEAZY,40,0,Flex
15653,LEANER,41,0,Flex
15654,VAMOOSED,42,0,Flex
15655,IMPUGNING,43,0,Flex
15656,BEGORRA,44,0,Flex
15657,RUSHES,45,0,Flex
15658,OVERLAVISH,46,0,Flex
15659,COOKERS,47,0,Flex
15661,HANGTAG,36,0,Flex
15662,ANCHORS,37,0,Flex
15663,RECONCENTRATES,38,0,Flex
15664,ADHERENT,39,0,Flex
15665,AVENTURINE,40,0,Flex
15666,CONCRETES,41,0,Flex
15667,AXIOLOGICAL,42,0,Flex
15668,PIPELIKE,43,0,Flex
15669,MULTIGRAPHS,44,0,Flex
15670,CUBER,45,0,Flex
15671,THIOURACIL,46,0,Flex
15672,OUTFIGHTS,47,0,Flex
15674,PATRICIATES,36,0,Flex
15675,TEENTSY,37,0,Flex
15676,OTHERWHILE,38,0,Flex
15677,PERPETRATORS,39,0,Flex
15678,STRUCK,40,0,Flex
15679,ANTIVENINS,41,0,Flex
15680,REPROGRAMER,42,0,Flex
15681,CLABBER,43,0,Flex
15682,UNMAPPED,44,0,Flex
15683,IMPERFECTION,45,0,Flex
15684,ESPOUSES,46,0,Flex
15685,GALLON,47,0,Flex
15687,EURODOLLARS,36,0,Flex
15688,SUBSERIES,37,0,Flex
15689,MINUS,38,0,Flex
15690,PLASMOLYTIC,39,0,Flex
15691,ALLEGORY,40,0,Flex
15692,BUCKETER,41,0,Flex
15693,THIOCYANATE,42,0,Flex
15694,INSIPIDLY,43,0,Flex
15695,TRIADISM,44,0,Flex
15696,MADRIGALING,45,0,Flex
15697,SEMAPHORE,46,0,Flex
15698,INDELIBLE,47,0,Flex
15700,TRICHOMIC,35,0,Flex
15701,ADHESIVE,36,0,Flex
15702,SANCTUARY,37,0,Flex
15703,SCRIBBLER,38,0,Flex
15704,SUBASSOCIATION,39,0,Flex
15705,DISFIGURINGLY,40,0,Flex
15706,SOMNOLENT,41,0,Flex
15707,STRESSFUL,42,0,Flex
15708,SUPREMEST,43,0,Flex
15709,BIPOLARIZES,44,0,Flex
15710,SPYGLASSES,45,0,Flex
15711,INTUITED,46,0,Flex
15712,TRILOBATION,47,0,Flex
15714,INVALIDATION,35,30,Flex
15715,ILLEGALIZING,36,27,Flex
15716,INSPIRATORY,37,46,Flex
15717,PARLIAMENTARY,38,89,Flex
15718,INACTIVE,39,161,Flex
15719,PREHUMAN,40,168,Flex
15720,METABOLITE,41,148,Flex
15721,TAPSTER,42,271,Flex
15722,DEANING,43,319,Flex
15723,BUSHMAN,44,488,Flex
15724,TRANSMITTIBLE,45,138,Flex
15725,CONTORTIONS,46,198,Flex
15726,SERVABLE,47,18,Flex
15728,IMMEDICABLY,35,0,Flex
15729,REBUILD,36,0,Flex
15730,HANKIES,37,0,Flex
15731,SOCIOLOGIC,38,0,Flex
15732,CYCLIZATION,39,0,Flex
15733,DESENSITIZERS,40,0,Flex
15734,CATERPILLARS,41,0,Flex
15735,REINSTALLMENTS,42,0,Flex
15737,CONJUGATIONS,35,0,Flex
15738,NONPLUSED,36,0,Flex
15739,ASSUMEDLY,37,0,Flex
15740,MINITRACK,38,0,Flex
15741,QUIDDITY,39,0,Flex
15742,INHERITANCES,40,0,Flex
15743,SCHMALTZ,41,0,Flex
15744,RAZERS,42,0,Flex
15745,CUESTAS,43,0,Flex
15746,BUSING,44,0,Flex
15747,MONGOOSE,45,0,Flex
15748,INTERNALLY,46,0,Flex
15749,ALYSSUM,47,0,Flex
15751,THEREFROM,35,0,Flex
15752,GLUEING,36,0,Flex
15753,SALVED,37,0,Flex
15754,BRIDGED,38,0,Flex
15755,APHID,39,0,Flex
15756,SLAMMING,40,0,Flex
15757,PONGEES,41,0,Flex
15758,SWOBBER,42,0,Flex
15760,JOBHOLDER,35,0,Flex
15761,CADDIED,36,0,Flex
15762,INFANTILE,37,0,Flex
15763,COFFEEPOTS,38,0,Flex
15764,READABLE,39,0,Flex
15765,AGGRADE,40,0,Flex
15766,DISPROPORTIONATE,41,0,Flex
15767,PURSER,42,0,Flex
15768,INSULTED,43,0,Flex
15769,RELAXED,44,0,Flex
15770,ANALOGIZE,45,0,Flex
15771,EDITORIALS,46,0,Flex
15772,ARCKING,47,0,Flex
15774,CHASMIC,35,0,Flex
15775,SPOTLIGHTS,36,0,Flex
15776,INTERMEDIATOR,37,0,Flex
15777,INSULTINGLY,38,0,Flex
15778,HYMNIST,39,0,Flex
15779,RECONFIGURE,40,0,Flex
15780,BASHES,41,0,Flex
15781,DISPENDING,42,0,Flex
15782,DYADICALLY,43,0,Flex
15783,HETEROLYTIC,44,0,Flex
15784,DIFFRACTIVE,45,0,Flex
15785,LOTHARIO,46,0,Flex
15786,JAMMING,47,0,Flex
15787,INTERFILING,48,0,Flex
15788,CATALYTICALLY,49,0,Flex
15789,BLUNTEST,50,0,Flex
15790,TURMOIL,51,0,Flex
15791,REPRISALS,52,0,Flex
15793,TOOLINGS,35,0,Flex
15794,OUTFLOWING,36,0,Flex
15795,IMPRESSERS,37,0,Flex
15796,ECHOERS,38,0,Flex
15797,ENDOGAMIC,39,0,Flex
15798,BARTLETTS,40,0,Flex
15799,PUNNED,41,0,Flex
15800,UNTILLABLE,42,0,Flex
15801,INCISED,43,0,Flex
15802,BRUNTS,44,0,Flex
15803,REFRACTIVITY,45,0,Flex
15804,YAKKING,46,0,Flex
15805,DEBUTS,47,0,Flex
15806,STROBIC,48,0,Flex
15807,WINDSURF,49,0,Flex
15808,PERSONALITIES,50,0,Flex
15809,EMBRACEABLE,51,0,Flex
15810,OVATIONS,52,0,Flex
15812,DISSEMBLED,36,0,OUTROS
15813,COLLABORATIONIST,37,0,OUTROS
15814,PAGEBOY,38,0,OUTROS
15815,DEFECTIONS,39,0,OUTROS
15816,SUBLITERARY,41,0,OUTROS
15817,APPELLOR,42,0,OUTROS
15819,DECONSECRATION,39,0,Foam
15820,NIHILITY,40,0,Foam
15821,SLEIGHS,41,0,Foam
15822,NIMBUS,42,0,Foam
15823,GAULS,43,0,Foam
15824,SLINKY,44,0,Foam
15825,EXCRETES,45,0,Foam
15826,VARNISH,46,0,Foam
15827,CIRCUMVALLATIONS,47,0,Foam
15829,REEMPHASIZING,39,0,Foam
15830,NIGHTCLUBBER,40,0,Foam
15831,COMPOSITELY,41,0,Foam
15832,GUIDEPOSTS,42,0,Foam
15833,REHARDEN,43,0,Foam
15834,SACREDLY,44,0,Foam
15835,PLEDGEE,45,0,Foam
15836,CHORYZA,46,0,Foam
15837,MOPES,47,0,Foam
15839,AMBUSHMENT,39,0,Foam
15840,POLARIZER,40,0,Foam
15841,KNACKERY,41,0,Foam
15842,SOLIDARISTIC,42,0,Foam
15843,SUBSTANCES,43,0,Foam
15844,LOVEBIRD,44,0,Foam
15845,MYTHOMANIA,45,0,Foam
15846,LIQUEFACTIVE,46,0,Foam
15847,CLIPSHEET,47,0,Foam
15849,HARDSET,39,0,Foam
15850,NONPATERNITY,40,0,Foam
15851,DESPONDENTLY,41,0,Foam
15852,GLANCES,42,0,Foam
15853,SULTRY,43,0,Foam
15854,CASHERS,44,0,Foam
15855,CLERK,45,0,Foam
15856,SUPERSTRUCTURAL,46,0,Foam
15857,RUBRICAL,47,0,Foam
15859,RANKLE,39,0,Foam
15860,DISSYMMETRY,40,0,Foam
15861,RANSOMABLE,41,0,Foam
15862,DECILITER,42,0,Foam
15863,TRIGLYPHIC,43,0,Foam
15864,RECOUPED,44,0,Foam
15865,INHAULERS,45,0,Foam
15866,WRAPPED,46,0,Foam
15867,MICROPROGRAMMED,47,0,Foam
15869,VAPOROUSLY,41,0,Flex
15870,BEGINNERS,42,0,Flex
15871,FACTIONAL,43,0,Flex
15872,PLEASINGLY,44,0,Flex
15873,TOENAIL,45,0,Flex
15874,NICKLES,46,0,Flex
15877,RECRUITED,36,0,Flex
15878,SUMMONERS,37,0,Flex
15879,DOGTEETH,38,0,Flex
15880,SNOOZLE,39,0,Flex
15881,SOCIOCENTRISM,40,0,Flex
15882,SUBSIDENCE,41,0,Flex
15883,HOOVES,42,0,Flex
15884,CLAMOROUSES,MIGRACAO,0,Flex
15885,FRAYINGS,35,0,Flex
15886,SMARTNESS,36,0,Flex
15887,MELIORATIONS,37,0,Flex
15888,OVERED,38,0,Flex
15889,PARAGON,39,0,Flex
15890,SEVEREST,40,0,Flex
15891,HELIOLATROUS,41,0,Flex
15892,PHLOXES,42,0,Flex
15893,QUONDAM,43,0,Flex
15894,SELENOLOGY,44,0,Flex
15895,UNSELFISHNESS,45,0,Flex
15896,DREAMED,46,0,Flex
15897,TOYERS,47,0,Flex
15898,CHOROGRAPHY,48,0,Flex
15899,BAKEMEATS,49,0,Flex
15900,NEURASTHENIC,50,0,Flex
15901,VASCULAR,51,0,Flex
15902,ROOKERIES,52,0,Flex
15905,ECCLESIASTICAL,39,0,Flex
15906,OESOPHAGUS,40,0,Flex
15907,KAJEPUT,41,0,Flex
15908,EVENTUAL,42,0,Flex
15909,AMNIONS,43,0,Flex
15910,COLORCAST,44,0,Flex
15911,CLEANSING,45,0,Flex
15912,TONSURING,46,0,Flex
15913,PREDESIGNATED,47,0,Flex
15914,THOUGH,35,0,Flex
15915,INQUISITION,36,0,Flex
15916,SUBGROUPING,37,0,Flex
15917,SNOOZY,38,0,Flex
15918,SAXOPHONIC,39,0,Flex
15919,GYVES,40,0,Flex
15920,PERISHES,41,0,Flex
15921,LEERED,42,0,Flex
15922,UNBURNED,43,0,Flex
15923,SHEATHS,44,0,Flex
15924,CONTENTIOUS,45,0,Flex
15925,PUMMELS,46,0,Flex
15926,PROFUSELY,47,0,Flex
15927,UNSIGHT,48,0,Flex
15928,CAPARISON,49,0,Flex
15929,PARSED,50,0,Flex
15930,STORIED,51,0,Flex
15931,BLUEBELL,52,0,Flex
15934,QUAGGY,36,0,Flex
15935,SUBLETHAL,37,0,Flex
15936,BAKINGS,38,0,Flex
15937,MERCILESSNESS,39,0,Flex
15938,BOLLARDS,40,0,Flex
15939,TENTHES,41,0,Flex
15940,RUMBLED,42,0,Flex
15941,GAMUTS,35,0,Flex
15942,DEPRESSIONAL,36,0,Flex
15943,NONSTRATEGIC,37,0,Flex
15944,ITCHING,38,0,Flex
15945,PINEDROPS,39,0,Flex
15946,LOADER,40,0,Flex
15947,VINEYARDIST,41,0,Flex
15948,SLOSHY,42,0,Flex
15949,FUTUROLOGISTS,43,0,Flex
15950,BRILLIANT,44,0,Flex
15951,INUNDATE,45,0,Flex
15952,CHESSES,46,0,Flex
15953,SCALD,47,0,Flex
15954,INSPECTORSHIP,48,0,Flex
15955,BIRTHED,49,0,Flex
15956,ANTICODON,50,0,Flex
15957,VELARIUM,51,0,Flex
15958,COLOSSI,52,0,Flex
15960,OSCILLOMETER,36,0,Flex
15961,PHOSPHINES,37,0,Flex
15962,FUNNIEST,38,0,Flex
15963,PROTRACTOR,39,0,Flex
15964,COUNTERPLEA,40,0,Flex
15965,BEAUTIFY,41,0,Flex
15966,OATCAKE,42,0,Flex
15967,BRUSQUE,43,0,Flex
15968,VITRIFYING,44,0,Flex
15969,APPROBATED,45,0,Flex
15970,GUNSLINGER,46,0,Flex
15971,FORDED,47,0,Flex
15973,TETRAD,36,0,Flex
15974,PEDDLES,37,0,Flex
15975,ENDPLATES,38,0,Flex
15976,DOYEN,39,0,Flex
15977,GLACIALLY,40,0,Flex
15978,FRANKS,41,0,Flex
15979,MISSUS,42,0,Flex
15981,REASSURINGLY,38,0,Flex
15982,CIRCUMFUSED,39,0,Flex
15983,SCURFS,40,0,Flex
15984,MAZEDNESS,41,0,Flex
15985,HOCUSSED,42,0,Flex
15986,UNSURPRISING,43,0,Flex
15987,SLIMSY,44,0,Flex
15988,GLOSSIEST,45,0,Flex
15989,PANORAMIC,46,0,Flex
15990,SOMNAMBULATION,47,0,Flex
15992,GOBBLED,36,0,Flex
15993,LABORERS,37,0,Flex
15994,ETHNOGRAPHY,38,0,Flex
15995,CASHEW,39,0,Flex
15996,ACANTHUS,40,0,Flex
15997,MONOID,41,0,Flex
15998,HEEDLESSLY,42,0,Flex
15999,HAWKERS,43,0,Flex
16000,BALLAD,44,0,Flex
16001,HEAVIEST,45,0,Flex
16002,YOUNGLING,46,0,Flex
16003,SAWDUSTS,47,0,Flex
16005,SCOFFING,36,0,Foam
16006,REMISSION,37,0,Foam
16007,DOORS,38,0,Foam
16008,CLAVE,39,0,Foam
16009,COLORABLIES,40,0,Foam
16010,SPRUCE,41,0,Foam
16011,PROPOUNDING,42,0,Foam
16012,PERPLEXITIES,43,0,Foam
16013,PENOLOGISTS,44,0,Foam
16014,INDETERMINISTIC,45,0,Foam
16015,TETRODOTOXIN,46,0,Foam
16016,LIVERISH,47,0,Foam
16018,CONFIGURAL,41,0,Lohushack
16019,SHOALER,42,0,Lohushack
16020,CAPRICIOUSLY,43,0,Lohushack
16021,SCRATCHES,44,0,Lohushack
16022,RHUBARBS,45,0,Lohushack
16023,GOWNING,46,0,Lohushack
16025,EMOTE,42,0,Lohushack
16026,VIRTUALITY,43,0,Lohushack
16027,DOLOROSO,44,0,Lohushack
16029,LURING,36,0,Flex
16030,EMPATH,37,0,Flex
16031,REDEMONSTRATING,38,0,Flex
16032,VISIONING,39,0,Flex
16033,UNWOUNDED,40,0,Flex
16034,LAUNCHES,41,0,Flex
16035,SOCIOMETRY,42,0,Flex
16036,RECHERCHES,43,0,Flex
16037,HANDSELLING,44,0,Flex
16038,SLACKED,45,0,Flex
16039,REVISABLE,46,0,Flex
16040,PRESSURING,47,0,Flex
16042,POURERS,39,0,Foam
16043,CYBERNETICISTS,40,0,Foam
16044,SEMITONIC,41,0,Foam
16045,CHICKPEA,42,0,Foam
16046,LAPSED,43,0,Foam
16047,RETINA,44,0,Foam
16048,ARENACEOUS,45,0,Foam
16049,HYMNING,46,0,Foam
16050,PICAS,47,0,Foam
16052,GYMNASIUMS,39,0,Foam
16053,OUTSIDES,40,0,Foam
16054,EASER,41,0,Foam
16055,ESSENTIALIST,42,0,Foam
16056,PISCATORS,43,0,Foam
16057,PHYSICALIST,44,0,Foam
16058,MONDO,45,0,Foam
16059,RADIOCHLORINE,46,0,Foam
16060,SKALDIC,47,0,Foam
16062,PREARRANGES,39,0,Foam
16063,POLYPHASE,40,0,Foam
16064,TERRARIUMS,41,0,Foam
16065,CAMORRA,42,0,Foam
16066,RECEPTION,43,0,Foam
16067,PROCAPITALISTS,44,0,Foam
16068,CLAUSAL,45,0,Foam
16069,PARSONAGE,46,0,Foam
16070,CONVECTIONAL,47,0,Foam
16072,SCABBLED,36,0,OUTROS
16073,INDICTING,37,0,OUTROS
16074,CASEINS,38,0,OUTROS
16075,IMPUTING,39,0,OUTROS
16076,CALUMETS,40,0,OUTROS
16077,MOONLET,41,0,OUTROS
16078,OHIOAN,42,0,OUTROS
16079,BLOWTORCHES,43,0,OUTROS
16080,SKITTERY,44,0,OUTROS
16081,DIAMONDING,45,0,OUTROS
16082,DECELERATORS,46,0,OUTROS
16083,COUNTERSIGNS,47,0,OUTROS
16085,STOMACHERS,35,5,Foam
16086,FRISSONS,36,14,Foam
16087,HAITIANS,37,31,Foam
16088,QUADRATURES,38,24,Foam
16089,COUNCILORS,39,20,Foam
16090,CONSOCIATIONAL,40,19,Foam
16091,BELLEVUE,41,19,Foam
16092,STINGOS,42,15,Foam
16093,BUMBLINGS,43,26,Foam
16094,UNLAUNDERED,44,12,Foam
16095,CROAKIER,45,7,Foam
16096,APPERTAINING,46,4,Foam
16097,ACERBITIES,47,2,Foam
16099,PREPARATIVE,39,0,Foam
16100,INFLAMED,40,0,Foam
16101,SITTERS,41,0,Foam
16102,OUTBOARD,42,0,Foam
16103,INFINITY,43,0,Foam
16104,DIAGNOSABLE,44,0,Foam
16105,MIDNIGHT,45,0,Foam
16106,PREVISIONING,46,0,Foam
16107,UNSATISFIABILITY,47,0,Foam
16109,STROBOSCOPICALLY,255,0,OUTROS
16110,CONTRADISTINCTIVELY,39,0,OUTROS
16111,BOYSENBERRY,40,0,OUTROS
16112,ATTIRING,41,0,OUTROS
16113,JACKING,42,0,OUTROS
16114,TINSTONE,43,0,OUTROS
16115,NONPHYSICAL,44,0,OUTROS
16116,EFFEMINACY,45,0,OUTROS
16117,LATEXES,46,0,OUTROS
16118,SHIVAREE,47,0,OUTROS
16120,SECTION,39,0,OUTROS
16121,FORESEES,40,0,OUTROS
16122,WESTERNER,41,0,OUTROS
16123,VEGETATIVENESS,42,0,OUTROS
16124,INTERJECTIONALIZES,43,0,OUTROS
16125,BRUTISHLY,44,0,OUTROS
16126,ELOQUENCE,45,0,OUTROS
16127,PREALLOCATORS,46,0,OUTROS
16128,LIMNETIC,47,0,OUTROS
16130,HARROWER,39,0,Foam
16131,BURGLARIZES,40,0,Foam
16132,DESPOILMENT,41,0,Foam
16133,TSARDOMS,42,0,Foam
16134,POWDERS,43,0,Foam
16135,ABOVEGROUND,44,0,Foam
16136,PINTAS,45,0,Foam
16137,SEMBLING,46,0,Foam
16138,UPWARDNESS,47,0,Foam
16141,HEXAGRAM,39,0,OUTROS
16142,TRANQUILLIZED,40,0,OUTROS
16143,SUABLY,41,0,OUTROS
16144,ADAPTION,42,0,OUTROS
16145,BESTIRS,43,0,OUTROS
16146,ALLERGY,44,0,OUTROS
16147,HECTICAL,45,0,OUTROS
16148,DEENERGIZER,46,0,OUTROS
16149,GUILTIEST,47,0,OUTROS
16151,NONADJACENT,39,0,OUTROS
16152,DEKALITERS,40,0,OUTROS
16153,EMPHASIZED,41,0,OUTROS
16154,THRESHOLD,42,0,OUTROS
16155,BREACHED,43,0,OUTROS
16156,SOUTHWESTERNERS,44,0,OUTROS
16157,PHARMACEUTICALS,45,0,OUTROS
16158,WIRABLE,46,0,OUTROS
16159,CAUGHT,47,0,OUTROS
16160,DOWNPLAY,39,0,OUTROS
16161,ADIPOSIS,40,0,OUTROS
16162,KINDS,41,0,OUTROS
16163,MONGRELIZING,42,0,OUTROS
16164,KIDDO,43,0,OUTROS
16165,BATWOMAN,44,0,OUTROS
16166,TAFFETIZED,45,0,OUTROS
16167,CHEEKFULS,46,0,OUTROS
16168,SICKING,47,0,OUTROS
16170,UNCUSTOMARY,38,0,Flex
16171,LIVABLENESS,39,0,Flex
16172,MENTUM,41,0,Flex
16176,INDIVIDUALIZERS,36,0,Flex
16177,CHEESED,37,0,Flex
16178,UNWAVERING,38,0,Flex
16179,GRANITIC,39,0,Flex
16180,BIREFRINGENT,40,0,Flex
16181,THEREABOUTS,41,0,Flex
16182,INVOCATING,42,0,Flex
16183,CAJOLERIES,43,0,Flex
16184,ACCEDING,44,0,Flex
16185,SONOROUSNESS,45,0,Flex
16186,TIDDLEDYWINKS,46,0,Flex
16187,UNSTUDIED,47,0,Flex
16188,AMPHITHEATRICALLY,35,0,Flex
16189,NERVIER,36,0,Flex
16190,COSTLIEST,37,0,Flex
16191,ADHERENTS,38,0,Flex
16192,SHILLS,39,0,Flex
16193,SQUINTINGLY,40,0,Flex
16194,BINARY,41,0,Flex
16195,COMMIXING,42,0,Flex
16196,UNBESEEMING,43,0,Flex
16197,GRAINERS,44,0,Flex
16198,HEADMASTERSHIP,45,0,Flex
16199,UNIVALVES,46,0,Flex
16200,DAYFLOWER,47,0,Flex
16201,THEOBROMINE,48,0,Flex
16202,OSMOSING,49,0,Flex
16203,FISSIONING,50,0,Flex
16204,INTERMEDIATES,51,0,Flex
16205,INTENDANT,52,0,Flex
16208,HOUSES,39,0,Flex
16209,MANIACS,40,0,Flex
16210,PRIZEWINNER,41,0,Flex
16211,PSEUDONYMITY,42,0,Flex
16212,PROMPTEST,43,0,Flex
16213,PERFORMANCES,44,0,Flex
16214,ARMHOLES,45,0,Flex
16215,GRIFTED,46,0,Flex
16216,NIGGLING,47,0,Flex
16217,GENUINELY,35,0,Flex
16218,MISTRUSTED,36,0,Flex
16219,POACHING,37,0,Flex
16220,CONTRALATERAL,38,0,Flex
16221,TURTLENECK,39,0,Flex
16222,BURSARIAL,40,0,Flex
16223,DIODES,41,0,Flex
16224,RECOGNITIVE,42,0,Flex
16225,TWIGGIEST,43,0,Flex
16226,RAGMEN,44,0,Flex
16227,PUTTANA,45,0,Flex
16228,HALLMARKED,46,0,Flex
16229,REDEPOSITING,47,0,Flex
16230,JUICIEST,48,0,Flex
16231,BANDGAP,49,0,Flex
16232,ROUBLES,50,0,Flex
16233,ADVERTED,51,0,Flex
16234,COMMANDMENT,52,0,Flex
16237,CELTS,39,0,Flex
16238,PRINCIPAL,40,0,Flex
16239,NONBELIEVERS,41,0,Flex
16240,SCHEMED,42,0,Flex
16241,CHARED,43,0,Flex
16242,MULTIDIMENSIONALITY,44,0,Flex
16243,METRONOME,45,0,Flex
16244,THICKISH,46,0,Flex
16245,MALAISE,47,0,Flex
16246,FORSEEN,36,0,Flex
16247,CONCORDANTLY,37,0,Flex
16248,SEWING,38,0,Flex
16249,RECURVING,39,0,Flex
16250,OVERFAVORABLIES,40,0,Flex
16251,NUCLEOPLASM,41,0,Flex
16252,SPRAYS,42,0,Flex
16253,RESPONDENTS,43,0,Flex
16254,SAVORED,44,0,Flex
16255,EPISCOPE,45,0,Flex
16256,SEGREGANT,46,0,Flex
16257,GIMEL,47,0,Flex
16259,METALS,35,0,Flex
16260,REVAMPING,36,0,Flex
16261,GLOWINGLY,37,0,Flex
16262,HAWSES,38,0,Flex
16263,PYEMIC,39,0,Flex
16264,ARTISTRY,40,0,Flex
16265,PAPAYAS,41,0,Flex
16266,UNCORRECTABLE,42,0,Flex
16267,PREFERRER,43,0,Flex
16268,KINKING,44,0,Flex
16269,SUBCLASS,45,0,Flex
16270,BEGORAH,46,0,Flex
16271,INOFFICIOUS,47,0,Flex
16272,PROVISORY,48,0,Flex
16273,VITUPERATIVE,49,0,Flex
16274,TELEPHOTOGRAPHY,50,0,Flex
16275,ARCHONSHIPS,51,0,Flex
16276,GRUBSTAKES,52,0,Flex
16278,GARISH,35,0,Flex
16279,DEBARKED,36,0,Flex
16280,ORATORY,37,0,Flex
16281,MISAPPREHENDING,38,0,Flex
16282,TOYON,39,0,Flex
16283,PREKINDERGARTEN,40,0,Flex
16284,CAMPANILES,41,0,Flex
16285,TETANIZING,42,0,Flex
16286,DIPPERFUL,43,0,Flex
16287,AGGRIEVING,44,0,Flex
16288,DISTRACTS,45,0,Flex
16289,TARDIEST,46,0,Flex
16290,IMPROBABLY,47,0,Flex
16291,UNIVALVE,48,0,Flex
16292,MENDICANT,49,0,Flex
16293,CLOUDIEST,50,0,Flex
16294,SPLASHED,51,0,Flex
16295,ICHTHYOLOGIST,52,0,Flex
16297,SURFEITED,35,0,Flex
16298,LEAKER,36,0,Flex
16299,ENERVATOR,37,0,Flex
16300,NONUNIQUE,38,0,Flex
16301,PRIGGERY,39,0,Flex
16302,RATTAN,40,0,Flex
16303,UNHOLILY,41,0,Flex
16304,PIROUETTED,42,0,Flex
16305,COMPROMISERS,43,0,Flex
16306,TIMELIEST,44,0,Flex
16307,SUMMANDS,45,0,Flex
16308,SUPEREMINENTLY,46,0,Flex
16309,REINTRENCH,47,0,Flex
16310,TRUANT,48,0,Flex
16311,CRESCIVELY,49,0,Flex
16312,ACQUIRES,50,0,Flex
16313,HUMUS,51,0,Flex
16314,UNDERSTANDINGLY,52,0,Flex
16316,JODHPURS,42,0,Flex
16318,NOTIFIED,39,0,Flex
16319,COMPASSING,40,0,Flex
16320,GUNPOWDERY,41,0,Flex
16321,TRIVALENT,42,0,Flex
16322,IMPENDING,43,0,Flex
16323,OSTIUM,44,0,Flex
16324,INELASTIC,45,0,Flex
16325,CHAIRPERSONS,46,0,Flex
16326,TRYPTIC,47,0,Flex
16329,LACINIATION,39,0,OUTROS
